"Well","host_species","plate_no","Day_isolated","Isolate","exact_isolate","read_day","read_time","read_timeHours","ChlA_100","day_mean","day_sd","Outlier"
"F5","selenastrum","23","D3","238D3","Plate_23_238D3_F5","3",2021-02-25 12:28:06,66.6175,32.3,34.2666666666667,2.66520793435209,FALSE
"G5","selenastrum","23","D3","221D3","Plate_23_221D3_G5","3",2021-02-25 12:28:06,66.6175,18.1,17,1.27671453348037,FALSE
"B6","selenastrum","23","D31","124,3DF","Plate_23_124,3DF_B6","3",2021-02-25 12:28:06,66.6175,16.2,17.4,1.05830052442584,FALSE
"C6","selenastrum","23","D3","240D3","Plate_23_240D3_C6","3",2021-02-25 12:28:06,66.6175,18.3,20.5666666666667,2.02566861389847,FALSE
"D6","selenastrum","23","D3","223D3","Plate_23_223D3_D6","3",2021-02-25 12:28:06,66.6175,26,27.5333333333333,1.32790561913614,FALSE
"E6","selenastrum","23","D31","148DF","Plate_23_148DF_E6","3",2021-02-25 12:28:06,66.6175,16,14.1666666666667,1.62583311976763,FALSE
"F6","selenastrum","23","D3","238D3","Plate_23_238D3_F6","3",2021-02-25 12:28:06,66.6175,33.2,34.2666666666667,2.66520793435209,FALSE
"G6","selenastrum","23","D3","221D3","Plate_23_221D3_G6","3",2021-02-25 12:28:06,66.6175,17.3,17,1.27671453348037,FALSE
"B7","selenastrum","23","D31","124,3DF","Plate_23_124,3DF_B7","3",2021-02-25 12:28:06,66.6175,17.8,17.4,1.05830052442584,FALSE
"C7","selenastrum","23","D3","240D3","Plate_23_240D3_C7","3",2021-02-25 12:28:06,66.6175,22.2,20.5666666666667,2.02566861389847,FALSE
"D7","selenastrum","23","D3","223D3","Plate_23_223D3_D7","3",2021-02-25 12:28:06,66.6175,28.3,27.5333333333333,1.32790561913614,FALSE
"E7","selenastrum","23","D31","148DF","Plate_23_148DF_E7","3",2021-02-25 12:28:06,66.6175,13.6,14.1666666666667,1.62583311976763,FALSE
"F7","selenastrum","23","D3","238D3","Plate_23_238D3_F7","3",2021-02-25 12:28:06,66.6175,37.3,34.2666666666667,2.66520793435209,FALSE
"G7","selenastrum","23","D3","221D3","Plate_23_221D3_G7","3",2021-02-25 12:28:06,66.6175,15.6,17,1.27671453348037,FALSE
"B8","selenastrum","23","D3","202D3","Plate_23_202D3_B8","3",2021-02-25 12:28:06,66.6175,20,19.6,1.05830052442584,FALSE
"C8","selenastrum","23","D3","232D3","Plate_23_232D3_C8","3",2021-02-25 12:28:06,66.6175,24,28.4,3.8742741255621,FALSE
"D8","selenastrum","23","D3","214D3","Plate_23_214D3_D8","3",2021-02-25 12:28:06,66.6175,32.8,37.5666666666667,5.01630674234873,FALSE
"E8","selenastrum","23","D31","134DF","Plate_23_134DF_E8","3",2021-02-25 12:28:06,66.6175,16.4,16.0666666666667,1.13724814061546,FALSE
"F8","selenastrum","23","D31","149DF","Plate_23_149DF_F8","3",2021-02-25 12:28:06,66.6175,16,16.2,2.10713075057055,FALSE
"G8","selenastrum","23","D3","220D3","Plate_23_220D3_G8","3",2021-02-25 12:28:06,66.6175,17.2,16.9666666666667,1.46401275039985,FALSE
"B9","selenastrum","23","D3","202D3","Plate_23_202D3_B9","3",2021-02-25 12:28:06,66.6175,18.4,19.6,1.05830052442584,FALSE
"C9","selenastrum","23","D3","232D3","Plate_23_232D3_C9","3",2021-02-25 12:28:06,66.6175,29.9,28.4,3.8742741255621,FALSE
"D9","selenastrum","23","D3","214D3","Plate_23_214D3_D9","3",2021-02-25 12:28:06,66.6175,42.8,37.5666666666667,5.01630674234873,FALSE
"E9","selenastrum","23","D31","134DF","Plate_23_134DF_E9","3",2021-02-25 12:28:06,66.6175,14.8,16.0666666666667,1.13724814061546,FALSE
"F9","selenastrum","23","D31","149DF","Plate_23_149DF_F9","3",2021-02-25 12:28:06,66.6175,14.2,16.2,2.10713075057055,FALSE
"G9","selenastrum","23","D3","220D3","Plate_23_220D3_G9","3",2021-02-25 12:28:06,66.6175,15.4,16.9666666666667,1.46401275039985,FALSE
"B10","selenastrum","23","D3","202D3","Plate_23_202D3_B10","3",2021-02-25 12:28:06,66.6175,20.4,19.6,1.05830052442584,FALSE
"C10","selenastrum","23","D3","232D3","Plate_23_232D3_C10","3",2021-02-25 12:28:06,66.6175,31.3,28.4,3.8742741255621,FALSE
"D10","selenastrum","23","D3","214D3","Plate_23_214D3_D10","3",2021-02-25 12:28:06,66.6175,37.1,37.5666666666667,5.01630674234873,FALSE
"E10","selenastrum","23","D31","134DF","Plate_23_134DF_E10","3",2021-02-25 12:28:06,66.6175,17,16.0666666666667,1.13724814061546,FALSE
"F10","selenastrum","23","D31","149DF","Plate_23_149DF_F10","3",2021-02-25 12:28:06,66.6175,18.4,16.2,2.10713075057055,FALSE
"G10","selenastrum","23","D3","220D3","Plate_23_220D3_G10","3",2021-02-25 12:28:06,66.6175,18.3,16.9666666666667,1.46401275039985,FALSE
"B11","selenastrum","23","Ctrl","AC","Plate_23_AC_B11","3",2021-02-25 12:28:06,66.6175,13.9,14.625,0.834166250416147,FALSE
"C11","selenastrum","23","Ctrl","AC","Plate_23_AC_C11","3",2021-02-25 12:28:06,66.6175,14.2,14.625,0.834166250416147,FALSE
"D11","selenastrum","23","Ctrl","AC","Plate_23_AC_D11","3",2021-02-25 12:28:06,66.6175,14.6,14.625,0.834166250416147,FALSE
"E11","selenastrum","23","Ctrl","AC","Plate_23_AC_E11","3",2021-02-25 12:28:06,66.6175,15.8,14.625,0.834166250416147,FALSE
"F11","selenastrum","23","Ctrl","MC","Plate_23_MC_F11","3",2021-02-25 12:28:06,66.6175,2,1.89,0.15556349186104,FALSE
"G11","selenastrum","23","Ctrl","MC","Plate_23_MC_G11","3",2021-02-25 12:28:06,66.6175,1.78,1.89,0.15556349186104,FALSE
"B2","selenastrum","23","D3","207D3","Plate_23_207D3_B2","4",2021-02-26 15:41:02,93.8330555555556,171,166.666666666667,5.85946527708232,FALSE
"C2","selenastrum","23","D31","137DF","Plate_23_137DF_C2","4",2021-02-26 15:41:02,93.8330555555556,33,35.0333333333333,1.87705443004015,FALSE
"D2","selenastrum","23","D3","246D3","Plate_23_246D3_D2","4",2021-02-26 15:41:02,93.8330555555556,19.1,17.2,1.7058722109232,FALSE
"E2","selenastrum","23","D31","123DF","Plate_23_123DF_E2","4",2021-02-26 15:41:02,93.8330555555556,44.6,38.8666666666667,5.60475988186232,FALSE
"F2","selenastrum","23","D3","226D3","Plate_23_226D3_F2","4",2021-02-26 15:41:02,93.8330555555556,60.3,58.6666666666667,1.51767365837763,FALSE
"G2","selenastrum","23","D3","211D3","Plate_23_211D3_G2","4",2021-02-26 15:41:02,93.8330555555556,45.7,43.2,2.45153013442626,FALSE
"B3","selenastrum","23","D3","207D3","Plate_23_207D3_B3","4",2021-02-26 15:41:02,93.8330555555556,169,166.666666666667,5.85946527708232,FALSE
"C3","selenastrum","23","D31","137DF","Plate_23_137DF_C3","4",2021-02-26 15:41:02,93.8330555555556,35.4,35.0333333333333,1.87705443004015,FALSE
"D3","selenastrum","23","D3","246D3","Plate_23_246D3_D3","4",2021-02-26 15:41:02,93.8330555555556,15.8,17.2,1.7058722109232,FALSE
"E3","selenastrum","23","D31","123DF","Plate_23_123DF_E3","4",2021-02-26 15:41:02,93.8330555555556,33.4,38.8666666666667,5.60475988186232,FALSE
"F3","selenastrum","23","D3","226D3","Plate_23_226D3_F3","4",2021-02-26 15:41:02,93.8330555555556,58.4,58.6666666666667,1.51767365837763,FALSE
"G3","selenastrum","23","D3","211D3","Plate_23_211D3_G3","4",2021-02-26 15:41:02,93.8330555555556,43.1,43.2,2.45153013442626,FALSE
"B4","selenastrum","23","D3","207D3","Plate_23_207D3_B4","4",2021-02-26 15:41:02,93.8330555555556,160,166.666666666667,5.85946527708232,FALSE
"C4","selenastrum","23","D31","137DF","Plate_23_137DF_C4","4",2021-02-26 15:41:02,93.8330555555556,36.7,35.0333333333333,1.87705443004015,FALSE
"D4","selenastrum","23","D3","246D3","Plate_23_246D3_D4","4",2021-02-26 15:41:02,93.8330555555556,16.7,17.2,1.7058722109232,FALSE
"E4","selenastrum","23","D31","123DF","Plate_23_123DF_E4","4",2021-02-26 15:41:02,93.8330555555556,38.6,38.8666666666667,5.60475988186232,FALSE
"F4","selenastrum","23","D3","226D3","Plate_23_226D3_F4","4",2021-02-26 15:41:02,93.8330555555556,57.3,58.6666666666667,1.51767365837763,FALSE
"G4","selenastrum","23","D3","211D3","Plate_23_211D3_G4","4",2021-02-26 15:41:02,93.8330555555556,40.8,43.2,2.45153013442626,FALSE
"B5","selenastrum","23","D31","124,3DF","Plate_23_124,3DF_B5","4",2021-02-26 15:41:02,93.8330555555556,39.9,40.1666666666667,1.12398102000582,FALSE
"C5","selenastrum","23","D3","240D3","Plate_23_240D3_C5","4",2021-02-26 15:41:02,93.8330555555556,62.6,61,4.13884041731498,FALSE
"D5","selenastrum","23","D3","223D3","Plate_23_223D3_D5","4",2021-02-26 15:41:02,93.8330555555556,94.7,92.2666666666667,2.35442845152138,FALSE
"E5","selenastrum","23","D31","148DF","Plate_23_148DF_E5","4",2021-02-26 15:41:02,93.8330555555556,36,36.5666666666667,2.89194283023253,FALSE
"F5","selenastrum","23","D3","238D3","Plate_23_238D3_F5","4",2021-02-26 15:41:02,93.8330555555556,140,139.666666666667,0.577350269189626,FALSE
"G5","selenastrum","23","D3","221D3","Plate_23_221D3_G5","4",2021-02-26 15:41:02,93.8330555555556,53.7,52.3333333333333,4.60470773592997,FALSE
"B6","selenastrum","23","D31","124,3DF","Plate_23_124,3DF_B6","4",2021-02-26 15:41:02,93.8330555555556,41.4,40.1666666666667,1.12398102000582,FALSE
"C6","selenastrum","23","D3","240D3","Plate_23_240D3_C6","4",2021-02-26 15:41:02,93.8330555555556,56.3,61,4.13884041731498,FALSE
"D6","selenastrum","23","D3","223D3","Plate_23_223D3_D6","4",2021-02-26 15:41:02,93.8330555555556,92.1,92.2666666666667,2.35442845152138,FALSE
"E6","selenastrum","23","D31","148DF","Plate_23_148DF_E6","4",2021-02-26 15:41:02,93.8330555555556,39.7,36.5666666666667,2.89194283023253,FALSE
"F6","selenastrum","23","D3","238D3","Plate_23_238D3_F6","4",2021-02-26 15:41:02,93.8330555555556,139,139.666666666667,0.577350269189626,FALSE
"G6","selenastrum","23","D3","221D3","Plate_23_221D3_G6","4",2021-02-26 15:41:02,93.8330555555556,56.1,52.3333333333333,4.60470773592997,FALSE
"B7","selenastrum","23","D31","124,3DF","Plate_23_124,3DF_B7","4",2021-02-26 15:41:02,93.8330555555556,39.2,40.1666666666667,1.12398102000582,FALSE
"C7","selenastrum","23","D3","240D3","Plate_23_240D3_C7","4",2021-02-26 15:41:02,93.8330555555556,64.1,61,4.13884041731498,FALSE
"D7","selenastrum","23","D3","223D3","Plate_23_223D3_D7","4",2021-02-26 15:41:02,93.8330555555556,90,92.2666666666667,2.35442845152138,FALSE
"E7","selenastrum","23","D31","148DF","Plate_23_148DF_E7","4",2021-02-26 15:41:02,93.8330555555556,34,36.5666666666667,2.89194283023253,FALSE
"F7","selenastrum","23","D3","238D3","Plate_23_238D3_F7","4",2021-02-26 15:41:02,93.8330555555556,140,139.666666666667,0.577350269189626,FALSE
"G7","selenastrum","23","D3","221D3","Plate_23_221D3_G7","4",2021-02-26 15:41:02,93.8330555555556,47.2,52.3333333333333,4.60470773592997,FALSE
"B8","selenastrum","23","D3","202D3","Plate_23_202D3_B8","4",2021-02-26 15:41:02,93.8330555555556,55.7,56.4,0.888819441731557,FALSE
"C8","selenastrum","23","D3","232D3","Plate_23_232D3_C8","4",2021-02-26 15:41:02,93.8330555555556,97.7,103.6,13.4577115439439,FALSE
"D8","selenastrum","23","D3","214D3","Plate_23_214D3_D8","4",2021-02-26 15:41:02,93.8330555555556,135,142.666666666667,8.62167810425171,FALSE
"E8","selenastrum","23","D31","134DF","Plate_23_134DF_E8","4",2021-02-26 15:41:02,93.8330555555556,40.6,41.1666666666667,3.38575447032612,FALSE
"F8","selenastrum","23","D31","149DF","Plate_23_149DF_F8","4",2021-02-26 15:41:02,93.8330555555556,30.4,30.6333333333333,3.45591280754207,FALSE
"G8","selenastrum","23","D3","220D3","Plate_23_220D3_G8","4",2021-02-26 15:41:02,93.8330555555556,47.9,47.1333333333333,0.862167810425168,FALSE
"B9","selenastrum","23","D3","202D3","Plate_23_202D3_B9","4",2021-02-26 15:41:02,93.8330555555556,57.4,56.4,0.888819441731557,FALSE
"C9","selenastrum","23","D3","232D3","Plate_23_232D3_C9","4",2021-02-26 15:41:02,93.8330555555556,94.1,103.6,13.4577115439439,FALSE
"D9","selenastrum","23","D3","214D3","Plate_23_214D3_D9","4",2021-02-26 15:41:02,93.8330555555556,152,142.666666666667,8.62167810425171,FALSE
"E9","selenastrum","23","D31","134DF","Plate_23_134DF_E9","4",2021-02-26 15:41:02,93.8330555555556,38.1,41.1666666666667,3.38575447032612,FALSE
"F9","selenastrum","23","D31","149DF","Plate_23_149DF_F9","4",2021-02-26 15:41:02,93.8330555555556,27.3,30.6333333333333,3.45591280754207,FALSE
"G9","selenastrum","23","D3","220D3","Plate_23_220D3_G9","4",2021-02-26 15:41:02,93.8330555555556,46.2,47.1333333333333,0.862167810425168,FALSE
"B10","selenastrum","23","D3","202D3","Plate_23_202D3_B10","4",2021-02-26 15:41:02,93.8330555555556,56.1,56.4,0.888819441731557,FALSE
"C10","selenastrum","23","D3","232D3","Plate_23_232D3_C10","4",2021-02-26 15:41:02,93.8330555555556,119,103.6,13.4577115439439,FALSE
"D10","selenastrum","23","D3","214D3","Plate_23_214D3_D10","4",2021-02-26 15:41:02,93.8330555555556,141,142.666666666667,8.62167810425171,FALSE
"E10","selenastrum","23","D31","134DF","Plate_23_134DF_E10","4",2021-02-26 15:41:02,93.8330555555556,44.8,41.1666666666667,3.38575447032612,FALSE
"F10","selenastrum","23","D31","149DF","Plate_23_149DF_F10","4",2021-02-26 15:41:02,93.8330555555556,34.2,30.6333333333333,3.45591280754207,FALSE
"G10","selenastrum","23","D3","220D3","Plate_23_220D3_G10","4",2021-02-26 15:41:02,93.8330555555556,47.3,47.1333333333333,0.862167810425168,FALSE
"B11","selenastrum","23","Ctrl","AC","Plate_23_AC_B11","4",2021-02-26 15:41:02,93.8330555555556,36.9,37.6,0.469041575982343,FALSE
"C11","selenastrum","23","Ctrl","AC","Plate_23_AC_C11","4",2021-02-26 15:41:02,93.8330555555556,37.8,37.6,0.469041575982343,FALSE
"D11","selenastrum","23","Ctrl","AC","Plate_23_AC_D11","4",2021-02-26 15:41:02,93.8330555555556,37.9,37.6,0.469041575982343,FALSE
"E11","selenastrum","23","Ctrl","AC","Plate_23_AC_E11","4",2021-02-26 15:41:02,93.8330555555556,37.8,37.6,0.469041575982343,FALSE
"F11","selenastrum","23","Ctrl","MC","Plate_23_MC_F11","4",2021-02-26 15:41:02,93.8330555555556,2.11,2.055,0.0777817459305201,FALSE
"G11","selenastrum","23","Ctrl","MC","Plate_23_MC_G11","4",2021-02-26 15:41:02,93.8330555555556,2,2.055,0.0777817459305201,FALSE
"B2","selenastrum","23","D3","207D3","Plate_23_207D3_B2","6",2021-02-28 13:07:48,139.279166666667,232,232.666666666667,2.08166599946613,FALSE
"C2","selenastrum","23","D31","137DF","Plate_23_137DF_C2","6",2021-02-28 13:07:48,139.279166666667,64.8,69.2666666666667,6.16468436607531,FALSE
"D2","selenastrum","23","D3","246D3","Plate_23_246D3_D2","6",2021-02-28 13:07:48,139.279166666667,21.4,20.7,0.754983443527075,FALSE
"E2","selenastrum","23","D31","123DF","Plate_23_123DF_E2","6",2021-02-28 13:07:48,139.279166666667,107,81.8333333333333,22.2854960306773,FALSE
"F2","selenastrum","23","D3","226D3","Plate_23_226D3_F2","6",2021-02-28 13:07:48,139.279166666667,143,151.666666666667,8.08290376865476,FALSE
"G2","selenastrum","23","D3","211D3","Plate_23_211D3_G2","6",2021-02-28 13:07:48,139.279166666667,98.1,99.3,10.1533245786787,FALSE
"B3","selenastrum","23","D3","207D3","Plate_23_207D3_B3","6",2021-02-28 13:07:48,139.279166666667,235,232.666666666667,2.08166599946613,FALSE
"C3","selenastrum","23","D31","137DF","Plate_23_137DF_C3","6",2021-02-28 13:07:48,139.279166666667,66.7,69.2666666666667,6.16468436607531,FALSE
"D3","selenastrum","23","D3","246D3","Plate_23_246D3_D3","6",2021-02-28 13:07:48,139.279166666667,19.9,20.7,0.754983443527075,FALSE
"E3","selenastrum","23","D31","123DF","Plate_23_123DF_E3","6",2021-02-28 13:07:48,139.279166666667,64.6,81.8333333333333,22.2854960306773,FALSE
"F3","selenastrum","23","D3","226D3","Plate_23_226D3_F3","6",2021-02-28 13:07:48,139.279166666667,153,151.666666666667,8.08290376865476,FALSE
"G3","selenastrum","23","D3","211D3","Plate_23_211D3_G3","6",2021-02-28 13:07:48,139.279166666667,89.8,99.3,10.1533245786787,FALSE
"B4","selenastrum","23","D3","207D3","Plate_23_207D3_B4","6",2021-02-28 13:07:48,139.279166666667,231,232.666666666667,2.08166599946613,FALSE
"C4","selenastrum","23","D31","137DF","Plate_23_137DF_C4","6",2021-02-28 13:07:48,139.279166666667,76.3,69.2666666666667,6.16468436607531,FALSE
"D4","selenastrum","23","D3","246D3","Plate_23_246D3_D4","6",2021-02-28 13:07:48,139.279166666667,20.8,20.7,0.754983443527075,FALSE
"E4","selenastrum","23","D31","123DF","Plate_23_123DF_E4","6",2021-02-28 13:07:48,139.279166666667,73.9,81.8333333333333,22.2854960306773,FALSE
"F4","selenastrum","23","D3","226D3","Plate_23_226D3_F4","6",2021-02-28 13:07:48,139.279166666667,159,151.666666666667,8.08290376865476,FALSE
"G4","selenastrum","23","D3","211D3","Plate_23_211D3_G4","6",2021-02-28 13:07:48,139.279166666667,110,99.3,10.1533245786787,FALSE
"B5","selenastrum","23","D31","124,3DF","Plate_23_124,3DF_B5","6",2021-02-28 13:07:48,139.279166666667,90.6,90.1,4.96890329952193,FALSE
"C5","selenastrum","23","D3","240D3","Plate_23_240D3_C5","6",2021-02-28 13:07:48,139.279166666667,178,184.666666666667,10.6926766215636,FALSE
"D5","selenastrum","23","D3","223D3","Plate_23_223D3_D5","6",2021-02-28 13:07:48,139.279166666667,193,193.666666666667,9.01849950564579,FALSE
"E5","selenastrum","23","D31","148DF","Plate_23_148DF_E5","6",2021-02-28 13:07:48,139.279166666667,77.8,77.9333333333333,0.152752523165192,FALSE
"F5","selenastrum","23","D3","238D3","Plate_23_238D3_F5","6",2021-02-28 13:07:48,139.279166666667,212,227,16.7032930884901,FALSE
"G5","selenastrum","23","D3","221D3","Plate_23_221D3_G5","6",2021-02-28 13:07:48,139.279166666667,129,132.333333333333,8.50490054811538,FALSE
"B6","selenastrum","23","D31","124,3DF","Plate_23_124,3DF_B6","6",2021-02-28 13:07:48,139.279166666667,84.9,90.1,4.96890329952193,FALSE
"C6","selenastrum","23","D3","240D3","Plate_23_240D3_C6","6",2021-02-28 13:07:48,139.279166666667,179,184.666666666667,10.6926766215636,FALSE
"D6","selenastrum","23","D3","223D3","Plate_23_223D3_D6","6",2021-02-28 13:07:48,139.279166666667,185,193.666666666667,9.01849950564579,FALSE
"E6","selenastrum","23","D31","148DF","Plate_23_148DF_E6","6",2021-02-28 13:07:48,139.279166666667,77.9,77.9333333333333,0.152752523165192,FALSE
"F6","selenastrum","23","D3","238D3","Plate_23_238D3_F6","6",2021-02-28 13:07:48,139.279166666667,224,227,16.7032930884901,FALSE
"G6","selenastrum","23","D3","221D3","Plate_23_221D3_G6","6",2021-02-28 13:07:48,139.279166666667,142,132.333333333333,8.50490054811538,FALSE
"B7","selenastrum","23","D31","124,3DF","Plate_23_124,3DF_B7","6",2021-02-28 13:07:48,139.279166666667,94.8,90.1,4.96890329952193,FALSE
"C7","selenastrum","23","D3","240D3","Plate_23_240D3_C7","6",2021-02-28 13:07:48,139.279166666667,197,184.666666666667,10.6926766215636,FALSE
"D7","selenastrum","23","D3","223D3","Plate_23_223D3_D7","6",2021-02-28 13:07:48,139.279166666667,203,193.666666666667,9.01849950564579,FALSE
"E7","selenastrum","23","D31","148DF","Plate_23_148DF_E7","6",2021-02-28 13:07:48,139.279166666667,78.1,77.9333333333333,0.152752523165192,FALSE
"F7","selenastrum","23","D3","238D3","Plate_23_238D3_F7","6",2021-02-28 13:07:48,139.279166666667,245,227,16.7032930884901,FALSE
"G7","selenastrum","23","D3","221D3","Plate_23_221D3_G7","6",2021-02-28 13:07:48,139.279166666667,126,132.333333333333,8.50490054811538,FALSE
"B8","selenastrum","23","D3","202D3","Plate_23_202D3_B8","6",2021-02-28 13:07:48,139.279166666667,217,205.666666666667,11.0151410945722,FALSE
"C8","selenastrum","23","D3","232D3","Plate_23_232D3_C8","6",2021-02-28 13:07:48,139.279166666667,208,220,10.5830052442584,FALSE
"D8","selenastrum","23","D3","214D3","Plate_23_214D3_D8","6",2021-02-28 13:07:48,139.279166666667,235,250,21,FALSE
"E8","selenastrum","23","D31","134DF","Plate_23_134DF_E8","6",2021-02-28 13:07:48,139.279166666667,94.4,94.7,8.15414005275847,FALSE
"F8","selenastrum","23","D31","149DF","Plate_23_149DF_F8","6",2021-02-28 13:07:48,139.279166666667,57.2,57.1,5.05074251966976,FALSE
"G8","selenastrum","23","D3","220D3","Plate_23_220D3_G8","6",2021-02-28 13:07:48,139.279166666667,97.1,101.033333333333,3.95010548382361,FALSE
"B9","selenastrum","23","D3","202D3","Plate_23_202D3_B9","6",2021-02-28 13:07:48,139.279166666667,195,205.666666666667,11.0151410945722,FALSE
"C9","selenastrum","23","D3","232D3","Plate_23_232D3_C9","6",2021-02-28 13:07:48,139.279166666667,224,220,10.5830052442584,FALSE
"D9","selenastrum","23","D3","214D3","Plate_23_214D3_D9","6",2021-02-28 13:07:48,139.279166666667,274,250,21,FALSE
"E9","selenastrum","23","D31","134DF","Plate_23_134DF_E9","6",2021-02-28 13:07:48,139.279166666667,86.7,94.7,8.15414005275847,FALSE
"F9","selenastrum","23","D31","149DF","Plate_23_149DF_F9","6",2021-02-28 13:07:48,139.279166666667,52,57.1,5.05074251966976,FALSE
"G9","selenastrum","23","D3","220D3","Plate_23_220D3_G9","6",2021-02-28 13:07:48,139.279166666667,101,101.033333333333,3.95010548382361,FALSE
"B10","selenastrum","23","D3","202D3","Plate_23_202D3_B10","6",2021-02-28 13:07:48,139.279166666667,205,205.666666666667,11.0151410945722,FALSE
